model_id,downloads (past month),quantization,num_ops,ops
hf-internal-testing/tiny-random-LlamaForCausalLM,429175,fp32,30,"Add, And, Cast, Concat, Constant, ConstantOfShape, Cos, Div, Equal, Expand, Gather, Identity, MatMul, Mul, Neg, Pow, Range, ReduceMean, Reshape, ScatterND, Shape, Sigmoid, Sin, Slice, Softmax, Sqrt, Tile, Transpose, Unsqueeze, Where"
distil-whisper/distil-large-v3,423831,quantized,31,"Add, Cast, Concat, Constant, ConstantOfShape, ConvInteger, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Erf, Expand, Gather, If, Less, MatMul, MatMulInteger, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Transpose, Unsqueeze, Where"
distil-whisper/distil-large-v3,423831,fp32,28,"Add, Cast, Concat, Constant, ConstantOfShape, Conv, Div, Equal, Erf, Expand, Gather, If, Less, MatMul, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Transpose, Unsqueeze, Where"
llava-hf/llava-onevision-qwen2-0.5b-ov-hf,412051,uint8,33,"Add, Cast, Concat, ConstantOfShape, ConvInteger, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Erf, Expand, Gather, Greater, MatMul, MatMulInteger, Mul, Neg, Pow, Range, ReduceMean, Reshape, ScatterND, Shape, Sigmoid, Slice, Softmax, Sqrt, Sub, Tanh, Transpose, Trilu, Unsqueeze, Where"
llava-hf/llava-onevision-qwen2-0.5b-ov-hf,412051,quantized,33,"Add, Cast, Concat, ConstantOfShape, ConvInteger, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Erf, Expand, Gather, Greater, MatMul, MatMulInteger, Mul, Neg, Pow, Range, ReduceMean, Reshape, ScatterND, Shape, Sigmoid, Slice, Softmax, Sqrt, Sub, Tanh, Transpose, Trilu, Unsqueeze, Where"
llava-hf/llava-onevision-qwen2-0.5b-ov-hf,412051,q4f16,31,"Add, Cast, Concat, ConstantOfShape, Conv, Div, Equal, Erf, Expand, Gather, Greater, MatMul, MatMulNBits, Mul, Neg, Pow, Range, ReduceMean, Reshape, ScatterND, Shape, Sigmoid, Slice, Softmax, Sqrt, Sub, Tanh, Transpose, Trilu, Unsqueeze, Where"
llava-hf/llava-onevision-qwen2-0.5b-ov-hf,412051,q4,31,"Add, Cast, Concat, ConstantOfShape, Conv, Div, Equal, Erf, Expand, Gather, Greater, MatMul, MatMulNBits, Mul, Neg, Pow, Range, ReduceMean, Reshape, ScatterND, Shape, Sigmoid, Slice, Softmax, Sqrt, Sub, Tanh, Transpose, Trilu, Unsqueeze, Where"
llava-hf/llava-onevision-qwen2-0.5b-ov-hf,412051,int8,33,"Add, Cast, Concat, ConstantOfShape, ConvInteger, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Erf, Expand, Gather, Greater, MatMul, MatMulInteger, Mul, Neg, Pow, Range, ReduceMean, Reshape, ScatterND, Shape, Sigmoid, Slice, Softmax, Sqrt, Sub, Tanh, Transpose, Trilu, Unsqueeze, Where"
llava-hf/llava-onevision-qwen2-0.5b-ov-hf,412051,fp32,30,"Add, Cast, Concat, ConstantOfShape, Conv, Div, Equal, Erf, Expand, Gather, Greater, MatMul, Mul, Neg, Pow, Range, ReduceMean, Reshape, ScatterND, Shape, Sigmoid, Slice, Softmax, Sqrt, Sub, Tanh, Transpose, Trilu, Unsqueeze, Where"
llava-hf/llava-onevision-qwen2-0.5b-ov-hf,412051,fp16,30,"Add, Cast, Concat, ConstantOfShape, Conv, Div, Equal, Erf, Expand, Gather, Greater, MatMul, Mul, Neg, Pow, Range, ReduceMean, Reshape, ScatterND, Shape, Sigmoid, Slice, Softmax, Sqrt, Sub, Tanh, Transpose, Trilu, Unsqueeze, Where"
llava-hf/llava-onevision-qwen2-0.5b-ov-hf,412051,bnb4,31,"Add, Cast, Concat, ConstantOfShape, Conv, Div, Equal, Erf, Expand, Gather, Greater, MatMul, MatMulBnb4, Mul, Neg, Pow, Range, ReduceMean, Reshape, ScatterND, Shape, Sigmoid, Slice, Softmax, Sqrt, Sub, Tanh, Transpose, Trilu, Unsqueeze, Where"
jonathandinu/face-parsing,391543,quantized,25,"Add, Cast, Concat, Constant, ConvInteger, DequantizeLinear, Div, DynamicQuantizeLinear, Erf, Gather, MatMul, MatMulInteger, Mul, Pow, ReduceMean, Relu, Reshape, Resize, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze"
jonathandinu/face-parsing,391543,fp32,22,"Add, Cast, Concat, Constant, Conv, Div, Erf, Gather, MatMul, Mul, Pow, ReduceMean, Relu, Reshape, Resize, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze"
Xenova/all-MiniLM-L6-v2,266448,quantized,22,"Add, Cast, Concat, Constant, DequantizeLinear, Div, DynamicQuantizeLinear, Erf, Gather, MatMul, MatMulInteger, Mul, Pow, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze"
Xenova/all-MiniLM-L6-v2,266448,int8,22,"Add, Cast, Concat, Constant, DequantizeLinear, Div, DynamicQuantizeLinear, Erf, Gather, MatMul, MatMulInteger, Mul, Pow, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze"
Xenova/all-MiniLM-L6-v2,266448,fp32,19,"Add, Cast, Concat, Constant, Div, Erf, Gather, MatMul, Mul, Pow, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze"
Xenova/all-MiniLM-L6-v2,266448,fp16,19,"Add, Cast, Concat, Constant, Div, Erf, Gather, MatMul, Mul, Pow, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze"
mixedbread-ai/mxbai-rerank-base-v1,257074,quantized,41,"Abs, Add, And, Cast, Ceil, Clip, Concat, Constant, ConstantOfShape, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Erf, Expand, Gather, GatherElements, Greater, Identity, Less, LessOrEqual, Log, MatMul, MatMulInteger, Mul, Neg, Pow, Range, ReduceMean, Reshape, Shape, Sign, Slice, Softmax, Sqrt, Squeeze, Sub, Tile, Transpose, Unsqueeze, Where"
mixedbread-ai/mxbai-rerank-base-v1,257074,fp32,39,"Abs, Add, And, Cast, Ceil, Clip, Concat, Constant, ConstantOfShape, Div, Equal, Erf, Expand, Gather, GatherElements, Gemm, Greater, Identity, Less, LessOrEqual, Log, MatMul, Mul, Neg, Pow, Range, ReduceMean, Reshape, Shape, Sign, Slice, Softmax, Sqrt, Squeeze, Sub, Tile, Transpose, Unsqueeze, Where"
Snowflake/snowflake-arctic-embed-m-v1.5,248286,uint8,26,"Add, Cast, Clip, Concat, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Erf, Expand, Gather, MatMul, MatMulInteger, Mul, Pow, ReduceL2, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze, Where"
Snowflake/snowflake-arctic-embed-m-v1.5,248286,quantized,26,"Add, Cast, Clip, Concat, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Erf, Expand, Gather, MatMul, MatMulInteger, Mul, Pow, ReduceL2, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze, Where"
Snowflake/snowflake-arctic-embed-m-v1.5,248286,q4,24,"Add, Cast, Clip, Concat, Div, Equal, Erf, Expand, Gather, MatMul, MatMulNBits, Mul, Pow, ReduceL2, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze, Where"
Snowflake/snowflake-arctic-embed-m-v1.5,248286,int8,26,"Add, Cast, Clip, Concat, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Erf, Expand, Gather, MatMul, MatMulInteger, Mul, Pow, ReduceL2, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze, Where"
Snowflake/snowflake-arctic-embed-m-v1.5,248286,fp32,23,"Add, Cast, Clip, Concat, Div, Equal, Erf, Expand, Gather, MatMul, Mul, Pow, ReduceL2, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze, Where"
Snowflake/snowflake-arctic-embed-m-v1.5,248286,fp16,23,"Add, Cast, Clip, Concat, Div, Equal, Erf, Expand, Gather, MatMul, Mul, Pow, ReduceL2, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze, Where"
Snowflake/snowflake-arctic-embed-m-v1.5,248286,bnb4,24,"Add, Cast, Clip, Concat, Div, Equal, Erf, Expand, Gather, MatMul, MatMulBnb4, Mul, Pow, ReduceL2, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze, Where"
Snowflake/snowflake-arctic-embed-l-v2.0,235577,uint8,28,"Add, Cast, Clip, Concat, CumSum, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Erf, Expand, Gather, MatMul, MatMulInteger, Mul, Not, Pow, ReduceL2, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze, Where"
Snowflake/snowflake-arctic-embed-l-v2.0,235577,quantized,28,"Add, Cast, Clip, Concat, CumSum, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Erf, Expand, Gather, MatMul, MatMulInteger, Mul, Not, Pow, ReduceL2, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze, Where"
Snowflake/snowflake-arctic-embed-l-v2.0,235577,q4f16,26,"Add, Cast, Clip, Concat, CumSum, Div, Equal, Erf, Expand, Gather, MatMul, MatMulNBits, Mul, Not, Pow, ReduceL2, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze, Where"
Snowflake/snowflake-arctic-embed-l-v2.0,235577,q4,26,"Add, Cast, Clip, Concat, CumSum, Div, Equal, Erf, Expand, Gather, MatMul, MatMulNBits, Mul, Not, Pow, ReduceL2, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze, Where"
Snowflake/snowflake-arctic-embed-l-v2.0,235577,int8,28,"Add, Cast, Clip, Concat, CumSum, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Erf, Expand, Gather, MatMul, MatMulInteger, Mul, Not, Pow, ReduceL2, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze, Where"
Snowflake/snowflake-arctic-embed-l-v2.0,235577,fp32,25,"Add, Cast, Clip, Concat, CumSum, Div, Equal, Erf, Expand, Gather, MatMul, Mul, Not, Pow, ReduceL2, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze, Where"
Snowflake/snowflake-arctic-embed-l-v2.0,235577,fp16,25,"Add, Cast, Clip, Concat, CumSum, Div, Equal, Erf, Expand, Gather, MatMul, Mul, Not, Pow, ReduceL2, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze, Where"
Snowflake/snowflake-arctic-embed-l-v2.0,235577,bnb4,26,"Add, Cast, Clip, Concat, CumSum, Div, Equal, Erf, Expand, Gather, MatMul, MatMulBnb4, Mul, Not, Pow, ReduceL2, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze, Where"
HuggingFaceTB/SmolLM2-135M-Instruct,226834,uint8,16,"Cast, DequantizeLinear, DynamicQuantizeLinear, Gather, GroupQueryAttention, MatMul, MatMulInteger, Mul, ReduceSum, RotaryEmbedding, Shape, Sigmoid, SimplifiedLayerNormalization, SkipSimplifiedLayerNormalization, Sub, Transpose"
HuggingFaceTB/SmolLM2-135M-Instruct,226834,quantized,16,"Cast, DequantizeLinear, DynamicQuantizeLinear, Gather, GroupQueryAttention, MatMul, MatMulInteger, Mul, ReduceSum, RotaryEmbedding, Shape, Sigmoid, SimplifiedLayerNormalization, SkipSimplifiedLayerNormalization, Sub, Transpose"
HuggingFaceTB/SmolLM2-135M-Instruct,226834,q4f16,14,"Cast, Gather, GroupQueryAttention, MatMul, MatMulNBits, Mul, ReduceSum, RotaryEmbedding, Shape, Sigmoid, SimplifiedLayerNormalization, SkipSimplifiedLayerNormalization, Sub, Transpose"
HuggingFaceTB/SmolLM2-135M-Instruct,226834,q4,14,"Cast, Gather, GroupQueryAttention, MatMul, MatMulNBits, Mul, ReduceSum, RotaryEmbedding, Shape, Sigmoid, SimplifiedLayerNormalization, SkipSimplifiedLayerNormalization, Sub, Transpose"
HuggingFaceTB/SmolLM2-135M-Instruct,226834,int8,16,"Cast, DequantizeLinear, DynamicQuantizeLinear, Gather, GroupQueryAttention, MatMul, MatMulInteger, Mul, ReduceSum, RotaryEmbedding, Shape, Sigmoid, SimplifiedLayerNormalization, SkipSimplifiedLayerNormalization, Sub, Transpose"
HuggingFaceTB/SmolLM2-135M-Instruct,226834,fp32,13,"Cast, Gather, GroupQueryAttention, MatMul, Mul, ReduceSum, RotaryEmbedding, Shape, Sigmoid, SimplifiedLayerNormalization, SkipSimplifiedLayerNormalization, Sub, Transpose"
HuggingFaceTB/SmolLM2-135M-Instruct,226834,fp16,13,"Cast, Gather, GroupQueryAttention, MatMul, Mul, ReduceSum, RotaryEmbedding, Shape, Sigmoid, SimplifiedLayerNormalization, SkipSimplifiedLayerNormalization, Sub, Transpose"
HuggingFaceTB/SmolLM2-135M-Instruct,226834,bnb4,14,"Cast, Gather, GroupQueryAttention, MatMul, MatMulBnb4, Mul, ReduceSum, RotaryEmbedding, Shape, Sigmoid, SimplifiedLayerNormalization, SkipSimplifiedLayerNormalization, Sub, Transpose"
distil-whisper/distil-medium.en,190814,quantized,31,"Add, Cast, Concat, Constant, ConstantOfShape, ConvInteger, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Erf, Expand, Gather, If, Less, MatMul, MatMulInteger, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Transpose, Unsqueeze, Where"
distil-whisper/distil-medium.en,190814,fp32,28,"Add, Cast, Concat, Constant, ConstantOfShape, Conv, Div, Equal, Erf, Expand, Gather, If, Less, MatMul, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Transpose, Unsqueeze, Where"
Xenova/clip-vit-base-patch32,173661,quantized,36,"Abs, Add, ArgMax, Cast, Concat, Constant, ConstantOfShape, ConvInteger, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Exp, Expand, Flatten, Gather, Less, MatMul, MatMulInteger, Mul, Pow, Range, ReduceMean, ReduceSum, Reshape, Shape, Sigmoid, Slice, Softmax, Sqrt, Squeeze, Sub, Transpose, Trilu, Unsqueeze, Where"
Xenova/clip-vit-base-patch32,173661,fp32,33,"Abs, Add, ArgMax, Cast, Concat, Constant, ConstantOfShape, Conv, Div, Equal, Exp, Expand, Flatten, Gather, Less, MatMul, Mul, Pow, Range, ReduceMean, ReduceSum, Reshape, Shape, Sigmoid, Slice, Softmax, Sqrt, Squeeze, Sub, Transpose, Trilu, Unsqueeze, Where"
Xenova/clip-vit-base-patch32,173661,fp16,33,"Abs, Add, ArgMax, Cast, Concat, Constant, ConstantOfShape, Conv, Div, Equal, Exp, Expand, Flatten, Gather, Less, MatMul, Mul, Pow, Range, ReduceMean, ReduceSum, Reshape, Shape, Sigmoid, Slice, Softmax, Sqrt, Squeeze, Sub, Transpose, Trilu, Unsqueeze, Where"
hf-internal-testing/tiny-random-MistralForCausalLM,167826,fp32,28,"Add, Cast, Concat, Constant, ConstantOfShape, Div, Equal, Erf, Expand, Gather, Identity, Less, MatMul, Mul, Neg, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Transpose, Unsqueeze, Where"
jinaai/jina-clip-v1,157930,uint8,33,"Add, Cast, Concat, ConstantOfShape, ConvInteger, DequantizeLinear, Div, DynamicQuantizeLinear, Einsum, Equal, Erf, Expand, Gather, MatMul, MatMulInteger, Mul, Neg, Not, Pow, ReduceMean, ReduceSum, Reshape, Shape, Sigmoid, Slice, Softmax, Split, Sqrt, Squeeze, Sub, Transpose, Unsqueeze, Where"
jinaai/jina-clip-v1,157930,quantized,33,"Add, Cast, Concat, ConstantOfShape, ConvInteger, DequantizeLinear, Div, DynamicQuantizeLinear, Einsum, Equal, Erf, Expand, Gather, MatMul, MatMulInteger, Mul, Neg, Not, Pow, ReduceMean, ReduceSum, Reshape, Shape, Sigmoid, Slice, Softmax, Split, Sqrt, Squeeze, Sub, Transpose, Unsqueeze, Where"
jinaai/jina-clip-v1,157930,q4,31,"Add, Cast, Concat, ConstantOfShape, Conv, Div, Einsum, Equal, Erf, Expand, Gather, MatMul, MatMulNBits, Mul, Neg, Not, Pow, ReduceMean, ReduceSum, Reshape, Shape, Sigmoid, Slice, Softmax, Split, Sqrt, Squeeze, Sub, Transpose, Unsqueeze, Where"
jinaai/jina-clip-v1,157930,int8,33,"Add, Cast, Concat, ConstantOfShape, ConvInteger, DequantizeLinear, Div, DynamicQuantizeLinear, Einsum, Equal, Erf, Expand, Gather, MatMul, MatMulInteger, Mul, Neg, Not, Pow, ReduceMean, ReduceSum, Reshape, Shape, Sigmoid, Slice, Softmax, Split, Sqrt, Squeeze, Sub, Transpose, Unsqueeze, Where"
jinaai/jina-clip-v1,157930,fp32,33,"Abs, Add, Cast, Concat, Constant, ConstantOfShape, Conv, Div, Einsum, Equal, Erf, Expand, Gather, MatMul, Mul, Neg, Not, Pow, Range, ReduceMean, ReduceSum, Reshape, Shape, Sigmoid, Slice, Softmax, Split, Sqrt, Squeeze, Sub, Transpose, Unsqueeze, Where"
jinaai/jina-clip-v1,157930,fp16,33,"Abs, Add, Cast, Concat, Constant, ConstantOfShape, Conv, Div, Einsum, Equal, Erf, Expand, Gather, MatMul, Mul, Neg, Not, Pow, Range, ReduceMean, ReduceSum, Reshape, Shape, Sigmoid, Slice, Softmax, Split, Sqrt, Squeeze, Sub, Transpose, Unsqueeze, Where"
jinaai/jina-clip-v1,157930,bnb4,31,"Add, Cast, Concat, ConstantOfShape, Conv, Div, Einsum, Equal, Erf, Expand, Gather, MatMul, MatMulBnb4, Mul, Neg, Not, Pow, ReduceMean, ReduceSum, Reshape, Shape, Sigmoid, Slice, Softmax, Split, Sqrt, Squeeze, Sub, Transpose, Unsqueeze, Where"
mixedbread-ai/mxbai-rerank-xsmall-v1,145261,quantized,41,"Abs, Add, And, Cast, Ceil, Clip, Concat, Constant, ConstantOfShape, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Erf, Expand, Gather, GatherElements, Greater, Identity, Less, LessOrEqual, Log, MatMul, MatMulInteger, Mul, Neg, Pow, Range, ReduceMean, Reshape, Shape, Sign, Slice, Softmax, Sqrt, Squeeze, Sub, Tile, Transpose, Unsqueeze, Where"
mixedbread-ai/mxbai-rerank-xsmall-v1,145261,fp32,39,"Abs, Add, And, Cast, Ceil, Clip, Concat, Constant, ConstantOfShape, Div, Equal, Erf, Expand, Gather, GatherElements, Gemm, Greater, Identity, Less, LessOrEqual, Log, MatMul, Mul, Neg, Pow, Range, ReduceMean, Reshape, Shape, Sign, Slice, Softmax, Sqrt, Squeeze, Sub, Tile, Transpose, Unsqueeze, Where"
hf-internal-testing/tiny-random-CodeGenForCausalLM,139884,fp32,25,"Add, Cast, Concat, Constant, Div, Gather, Identity, MatMul, Mul, Neg, Pow, ReduceMean, Reshape, Shape, Slice, Softmax, Split, Sqrt, Squeeze, Sub, Tanh, Tile, Transpose, Unsqueeze, Where"
jinaai/jina-embeddings-v2-base-code,131455,quantized,28,"Abs, Add, Cast, Concat, Constant, ConstantOfShape, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Erf, Expand, Gather, MatMul, MatMulInteger, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze, Where"
jinaai/jina-embeddings-v2-base-code,131455,fp32,25,"Abs, Add, Cast, Concat, Constant, ConstantOfShape, Div, Equal, Erf, Expand, Gather, MatMul, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze, Where"
jinaai/jina-embeddings-v2-base-code,131455,fp16,25,"Abs, Add, Cast, Concat, Constant, ConstantOfShape, Div, Equal, Erf, Expand, Gather, MatMul, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze, Where"
Snowflake/snowflake-arctic-embed-xs,125884,uint8,22,"Add, Cast, Concat, Constant, DequantizeLinear, Div, DynamicQuantizeLinear, Erf, Gather, MatMul, MatMulInteger, Mul, Pow, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze"
Snowflake/snowflake-arctic-embed-xs,125884,quantized,22,"Add, Cast, Concat, Constant, DequantizeLinear, Div, DynamicQuantizeLinear, Erf, Gather, MatMul, MatMulInteger, Mul, Pow, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze"
Snowflake/snowflake-arctic-embed-xs,125884,q4,20,"Add, Cast, Concat, Constant, Div, Erf, Gather, MatMul, MatMulNBits, Mul, Pow, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze"
Snowflake/snowflake-arctic-embed-xs,125884,int8,22,"Add, Cast, Concat, Constant, DequantizeLinear, Div, DynamicQuantizeLinear, Erf, Gather, MatMul, MatMulInteger, Mul, Pow, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze"
Snowflake/snowflake-arctic-embed-xs,125884,fp32,19,"Add, Cast, Concat, Constant, Div, Erf, Gather, MatMul, Mul, Pow, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze"
Snowflake/snowflake-arctic-embed-xs,125884,fp16,19,"Add, Cast, Concat, Constant, Div, Erf, Gather, MatMul, Mul, Pow, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze"
Snowflake/snowflake-arctic-embed-xs,125884,bnb4,20,"Add, Cast, Concat, Constant, Div, Erf, Gather, MatMul, MatMulBnb4, Mul, Pow, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze"
jinaai/jina-embeddings-v2-base-de,122872,quantized,28,"Abs, Add, Cast, Concat, Constant, ConstantOfShape, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Erf, Expand, Gather, MatMul, MatMulInteger, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze, Where"
jinaai/jina-embeddings-v2-base-de,122872,fp32,25,"Abs, Add, Cast, Concat, Constant, ConstantOfShape, Div, Equal, Erf, Expand, Gather, MatMul, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze, Where"
jinaai/jina-embeddings-v2-base-de,122872,fp16,25,"Abs, Add, Cast, Concat, Constant, ConstantOfShape, Div, Equal, Erf, Expand, Gather, MatMul, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze, Where"
Xenova/jina-embeddings-v2-small-en,119985,uint8,24,"Abs, Add, Cast, Concat, DequantizeLinear, Div, DynamicQuantizeLinear, Erf, Expand, Gather, MatMul, MatMulInteger, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze"
Xenova/jina-embeddings-v2-small-en,119985,quantized,28,"Abs, Add, Cast, Concat, Constant, ConstantOfShape, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Erf, Expand, Gather, MatMul, MatMulInteger, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze, Where"
Xenova/jina-embeddings-v2-small-en,119985,q4f16,22,"Abs, Add, Cast, Concat, Div, Erf, Expand, Gather, MatMul, MatMulNBits, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze"
Xenova/jina-embeddings-v2-small-en,119985,q4,22,"Abs, Add, Cast, Concat, Div, Erf, Expand, Gather, MatMul, MatMulNBits, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze"
Xenova/jina-embeddings-v2-small-en,119985,int8,24,"Abs, Add, Cast, Concat, DequantizeLinear, Div, DynamicQuantizeLinear, Erf, Expand, Gather, MatMul, MatMulInteger, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze"
Xenova/jina-embeddings-v2-small-en,119985,fp32,25,"Abs, Add, Cast, Concat, Constant, ConstantOfShape, Div, Equal, Erf, Expand, Gather, MatMul, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze, Where"
Xenova/jina-embeddings-v2-small-en,119985,fp16,25,"Abs, Add, Cast, Concat, Constant, ConstantOfShape, Div, Equal, Erf, Expand, Gather, MatMul, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze, Where"
Xenova/jina-embeddings-v2-small-en,119985,bnb4,22,"Abs, Add, Cast, Concat, Div, Erf, Expand, Gather, MatMul, MatMulBnb4, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze"
hf-internal-testing/tiny-random-vit,108761,fp32,25,"Add, Concat, Constant, ConstantOfShape, Conv, Div, Equal, Erf, Expand, Gather, Gemm, Identity, MatMul, Mul, Pow, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze, Where"
Snowflake/snowflake-arctic-embed-m-v2.0,96864,uint8,28,"Add, Cast, Clip, Concat, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Erf, Expand, Gather, MatMul, MatMulInteger, Mul, Neg, Pow, ReduceL2, ReduceMean, Reshape, Shape, Slice, Softmax, Split, Sqrt, Sub, Transpose, Unsqueeze, Where"
Snowflake/snowflake-arctic-embed-m-v2.0,96864,quantized,28,"Add, Cast, Clip, Concat, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Erf, Expand, Gather, MatMul, MatMulInteger, Mul, Neg, Pow, ReduceL2, ReduceMean, Reshape, Shape, Slice, Softmax, Split, Sqrt, Sub, Transpose, Unsqueeze, Where"
